Insects,Mountains,Elevation,Family,Species,Year,Month,Individuals
Moths,JR,1330,Erebidae,Calliteara lunulata,2013,8,1
Moths,JR,1330,Geometridae,Hypomecis roboraria,2013,8,2
Moths,JR,1330,Geometridae,Taeniophora unio,2013,6,2
Moths,JR,1330,Geometridae,Taeniophora unio,2013,7,1
Moths,JR,1330,Geometridae,Taeniophora unio,2013,8,6
Moths,JR,1330,Geometridae,Deileptenia ribeata,2013,8,3
Moths,JR,1330,Geometridae,Deileptenia ribeata,2013,9,4
Moths,JR,1330,Geometridae,Xerodes rufescentaria,2013,5,1
Moths,JR,1330,Geometridae,Pennithera djakonovi,2013,5,13
Moths,JR,1330,Geometridae,Chiasmia notata,2013,6,8
Moths,JR,1330,Geometridae,Chiasmia notata,2013,8,15
Moths,JR,1330,Noctuidae,Koyaga falsa,2013,7,1
Moths,JR,1330,Noctuidae,Koyaga falsa,2013,8,1
Moths,JR,1330,Noctuidae,Pseudoips faganus,2013,8,2
Moths,JR,1330,Noctuidae,Xestia c-nigrum,2013,8,1
Moths,JR,1330,Geometridae,Asthena amurensis,2013,8,2
Moths,JR,1330,Erebidae,Eilema cribrata,2013,6,2
Moths,JR,1330,Geometridae,Nothomiza aureolaria,2013,9,1
Moths,JR,1330,Drepanidae,Habrosyne aurorina,2013,6,1
Moths,JR,1330,Geometridae,Idaea biselata,2013,6,3
Moths,JR,1330,Geometridae,Hypomecis seitzi,2013,8,1
Moths,JR,1330,Geometridae,Eupithecia clavifera,2013,5,7
Moths,JR,1330,Geometridae,Eupithecia clavifera,2013,6,1
Moths,JR,1330,Noctuidae,Hermonassa cecilia,2013,7,2
Moths,JR,1330,Noctuidae,Hermonassa cecilia,2013,9,2
Moths,JR,1330,Noctuidae,Sophta subrosea,2013,8,1
Moths,JR,1330,Notodontidae,Drymonia dodonides,2013,6,8
Moths,JR,1330,Erebidae,Arctornis kumatai,2013,9,1
Moths,JR,1330,Lasiocampidae,Cosmotriche lunigera,2013,8,6
Moths,JR,1330,Geometridae,Ourapteryx subpunctaria,2013,7,1
Moths,JR,1330,Geometridae,Ectropis excellens,2013,5,2
Moths,JR,1330,Geometridae,Ectropis excellens,2013,6,1
Moths,JR,1330,Geometridae,Plagodis dolabraria,2013,8,1
Moths,JR,1330,Noctuidae,Apamea striata,2013,6,1
Moths,JR,1330,Geometridae,Idiotephria debilitata,2013,5,1
Moths,JR,1330,Erebidae,Zanclognatha fumosa,2013,7,1
Moths,JR,1330,Geometridae,Gandaritis fixseni,2013,8,1
Moths,JR,1330,Geometridae,Gandaritis fixseni,2013,9,1
Moths,JR,1330,Noctuidae,Craniophora praeclara,2013,8,1
Moths,JR,1330,Noctuidae,Colocasia mus,2013,8,1
Moths,JR,1330,Geometridae,Alcis angulifera,2013,6,13
Moths,JR,1330,Geometridae,Alcis angulifera,2013,9,1
Moths,JR,1330,Geometridae,Eustroma melancholicum,2013,7,2
Moths,JR,1330,Geometridae,Eustroma melancholicum,2013,8,5
Moths,JR,1330,Geometridae,Eustroma melancholicum,2013,9,1
Moths,JR,1330,Noctuidae,Amphipyra pyramidea,2013,9,1
Moths,JR,1330,Drepanidae,Nordstroemia japonica,2013,9,5
Moths,JR,1330,Geometridae,Gandaritis agnes,2013,7,1
Moths,JR,1330,Geometridae,Hysterura declinans,2013,5,1
Moths,JR,1330,Geometridae,Hysterura declinans,2013,8,1
Moths,JR,1330,Geometridae,Lomographa temerata,2013,6,1
Moths,JR,1330,Geometridae,Pseuderannis lomozemia,2013,5,4
Moths,JR,1330,Geometridae,Xandrames dholaria,2013,8,1
Moths,JR,1330,Geometridae,Garaeus mirandus,2013,8,1
Moths,JR,1330,Geometridae,Arichanna albomacularia,2013,5,2
Moths,JR,1330,Noctuidae,Athetis albisignata,2013,8,1
Moths,JR,1330,Noctuidae,Amphipyra schrenckii,2013,8,1
Moths,JR,1330,Noctuidae,Triphaenopsis lucilla,2013,9,2
Moths,JR,1330,Geometridae,Trichopteryx grisearia,2013,5,1
Moths,JR,1330,Geometridae,Eupithecia daemionata,2014,5,4
Moths,JR,1330,Geometridae,Eupithecia sp,2014,6,2
Moths,JR,1330,Drepanidae,Tetheella fluctuosa,2014,6,1
Moths,JR,1330,Geometridae,Euphyia cineraria,2014,6,1
Moths,JR,1330,Geometridae,Euphyia cineraria,2014,8,6
Moths,JR,1330,Geometridae,Pseudepione magnaria,2014,9,4
Moths,JR,1330,Geometridae,Perizoma saxeum,2014,6,2
Moths,JR,1330,Geometridae,Perizoma saxeum,2014,8,17
Moths,JR,1330,Geometridae,Perizoma saxeum,2014,9,1
Moths,JR,1330,Erebidae,Eilema japonica,2014,8,1
Moths,JR,1330,Erebidae,Hadennia incongruens,2014,6,2
Moths,JR,1330,Noctuidae,Gelastocera exusta,2014,6,3
Moths,JR,1330,Notodontidae,Lophocosma atriplaga,2014,5,1
Moths,JR,1330,Sphingidae,Kentochrysalia consimilis,2014,8,1
Moths,JR,1330,Noctuidae,Craniophora pacifica,2014,6,1
Moths,JR,1330,Noctuidae,Craniophora pacifica,2014,8,1
Moths,JR,1330,Noctuidae,Craniophora fasciata,2014,8,2
Moths,JR,1330,Geometridae,Ourapteryx koreana,2014,8,1
Moths,JR,1330,Geometridae,Cleora insolita,2014,5,1
Moths,JR,1330,Geometridae,Cleora insolita,2014,6,1
Moths,JR,1330,Geometridae,Electrophaes corylata,2014,6,2
Moths,JR,1330,Noctuidae,Mythimna divergens,2014,8,1
Moths,JR,1330,Geometridae,Bupalus vestalis,2014,6,1
Moths,JR,1330,Noctuidae,Telorta edentata,2014,10,13
Moths,JR,1330,Geometridae,Myrioblephara cilicornaria,2014,5,2
Moths,JR,1330,Noctuidae,Chytonix albonotata,2014,6,1
Moths,JR,1330,Geometridae,Spilopera debilis,2014,6,3
Moths,JR,1330,Erebidae,Catocala dissimilis,2014,8,13
Moths,JR,1330,Geometridae,Ectropis crepuscularia,2014,6,1
Moths,JR,1330,Geometridae,Ectropis crepuscularia,2014,7,1
Moths,JR,1330,Erebidae,Hydrillodes morosa,2014,6,81
Moths,JR,1330,Geometridae,Duliophyle agitata,2014,8,1
Moths,JR,1330,Drepanidae,Tethea ampliata,2014,6,6
Moths,JR,1330,Geometridae,Eustroma aerosum,2014,6,1
Moths,JR,1330,Geometridae,Eustroma aerosum,2014,8,2
Moths,JR,1330,Noctuidae,Acronicta catocaloida,2014,7,1
Moths,JR,1330,Noctuidae,Acronicta catocaloida,2014,8,1
Moths,JR,1330,Noctuidae,Moma kolthoffi,2014,6,2
Moths,JR,1330,Erebidae,Eilema deplana,2014,7,7
Moths,JR,1330,Erebidae,Zanclognatha helva,2014,6,1
Moths,JR,1330,Geometridae,Orthocabera sericea,2014,6,6
Moths,JR,1330,Erebidae,Eilema griseola,2014,8,2
Moths,JR,1330,Geometridae,Scionomia mendica,2014,6,1
Moths,JR,1330,Notodontidae,Neodrymonia delia,2014,6,3
Moths,JR,1330,Geometridae,Chiasmia liturata,2014,6,61
Moths,JR,1330,Geometridae,Rhynchobapta cervinaria,2014,6,2
Moths,JR,1330,Geometridae,Rhynchobapta cervinaria,2014,7,1
Moths,JR,1330,Geometridae,Endropiodes indictinarius,2014,5,1
Moths,JR,1330,Noctuidae,Amphipyra acheron,2014,8,2
Moths,JR,1330,Notodontidae,Cnethodonta grisescens,2014,6,1
Moths,JR,1330,Limacodidae,Latoia sinica,2014,7,1
Moths,JR,1330,Geometridae,Arichanna melanaria,2014,7,6
Moths,JR,1330,Erebidae,Lemyra boghaika,2014,6,15
Moths,JR,1330,Erebidae,Lemyra boghaika,2014,7,2
Moths,JR,1330,Geometridae,Plagodis pulveraria,2014,5,1
Moths,JR,1330,Geometridae,Plagodis pulveraria,2014,7,1
Moths,JR,1330,Geometridae,Plagodis pulveraria,2014,8,1
Moths,JR,1330,Geometridae,Menophra senilis,2014,6,1
Moths,JR,1330,Geometridae,Menophra senilis,2014,8,1
Moths,JR,1330,Geometridae,Eupithecia gigantea,2014,7,2
Moths,JR,1330,Drepanidae,Sabra harpagula,2014,6,8
Moths,JR,1330,Sphingidae,Kentochrysalia streckeri,2014,5,1
Moths,JR,1330,Sphingidae,Kentochrysalia streckeri,2014,6,2
Moths,JR,1330,Sphingidae,Kentochrysalia streckeri,2014,7,2
Moths,JR,1330,Noctuidae,Sineugraphe oceanica,2014,8,2
Moths,JR,1330,Noctuidae,Kumasia kumaso,2014,6,1
Moths,JR,1330,Geometridae,Ramobia mediodivisa,2014,9,7
Moths,JR,1330,Erebidae,Hypena nigrobasalis,2014,6,1
Moths,JR,1330,Noctuidae,Triphaenopsis jezoensis,2014,9,1
Moths,JR,1330,Noctuidae,Trichosea ludifica,2014,8,1
Moths,JR,1330,Erebidae,Catocala dula,2014,8,2
Moths,JR,1330,Erebidae,Lymantria mathura,2014,8,1
Moths,JR,1330,Erebidae,Calliteara lunulata,2014,8,1
Moths,JR,1330,Notodontidae,Suzukiana cinerea,2014,6,5
Moths,JR,1330,Geometridae,Phthonosema tendinosaria,2014,6,1
Moths,JR,1330,Geometridae,Hypomecis roboraria,2014,6,1
Moths,JR,1330,Geometridae,Psyra boarmiata,2014,6,3
Moths,JR,1330,Geometridae,Taeniophora unio,2014,6,11
Moths,JR,1330,Geometridae,Taeniophora unio,2014,7,5
Moths,JR,1330,Geometridae,Deileptenia ribeata,2014,6,3
Moths,JR,1330,Geometridae,Deileptenia ribeata,2014,7,6
Moths,JR,1330,Geometridae,Deileptenia ribeata,2014,8,15
Moths,JR,1330,Geometridae,Deileptenia ribeata,2014,9,2
Moths,JR,1330,Geometridae,Pennithera djakonovi,2014,5,2
Moths,JR,1330,Lasiocampidae,Dendrolimus superans,2014,6,1
Moths,JR,1330,Lasiocampidae,Dendrolimus superans,2014,7,1
Moths,JR,1330,Geometridae,Chiasmia notata,2014,7,58
Moths,JR,1330,Geometridae,Chiasmia notata,2014,8,9
Moths,JR,1330,Notodontidae,Notodonta basilinea,2014,8,1
Moths,JR,1330,Noctuidae,Koyaga falsa,2014,6,4
Moths,JR,1330,Noctuidae,Koyaga falsa,2014,8,7
Moths,JR,1330,Erebidae,Eilema cribrata,2014,6,7
Moths,JR,1330,Erebidae,Agylla collitoides,2014,6,4
Moths,JR,1330,Erebidae,Agylla gigantea,2014,7,1
Moths,JR,1330,Drepanidae,Habrosyne aurorina,2014,6,1
Moths,JR,1330,Drepanidae,Habrosyne aurorina,2014,8,1
Moths,JR,1330,Geometridae,Abraxas sylvata,2014,6,1
Moths,JR,1330,Erebidae,Lymantria monacha,2014,7,1
Moths,JR,1330,Geometridae,Idaea biselata,2014,6,2
Moths,JR,1330,Geometridae,Ourapteryx nivea,2014,6,1
Moths,JR,1330,Noctuidae,Bryophilina mollicula,2014,6,6
Moths,JR,1330,Drepanidae,Euparyphasma maxima,2014,6,2
Moths,JR,1330,Erebidae,Paracolax fascialis,2014,6,8
Moths,JR,1330,Noctuidae,Chasminodes albonitens,2014,8,2
Moths,JR,1330,Erebidae,Catocala nagioides,2014,8,3
Moths,JR,1330,Geometridae,Eupithecia abietaria debrunn,2014,7,3
Moths,JR,1330,Notodontidae,Stauropus fagi,2014,6,1
Moths,JR,1330,Noctuidae,Hermonassa cecilia,2014,7,8
Moths,JR,1330,Noctuidae,Hermonassa cecilia,2014,8,1
Moths,JR,1330,Drepanidae,Parapsestis argenteopicta,2014,7,2
Moths,JR,1330,Geometridae,Pachyodes superans,2014,7,1
Moths,JR,1330,Geometridae,Abraxas fulvobasalis,2014,8,1
Moths,JR,1330,Notodontidae,Drymonia dodonides,2014,6,16
Moths,JR,1330,Notodontidae,Drymonia dodonides,2014,7,7
Moths,JR,1330,Notodontidae,Drymonia dodonides,2014,8,1
Moths,JR,1330,Lasiocampidae,Cosmotriche lunigera,2014,8,1
Moths,JR,1330,Geometridae,Ourapteryx subpunctaria,2014,7,10
Moths,JR,1330,Erebidae,Miltochrista miniata,2014,7,1
Moths,JR,1330,Erebidae,Lophomilia flaviplaga,2014,6,1
Moths,JR,1330,Geometridae,Hemistola tenuilinea,2014,7,1
Moths,JR,1330,Erebidae,Paracolax trilinealis,2014,6,2
Moths,JR,1330,Notodontidae,Epodonta lineata,2014,5,1
Moths,JR,1330,Notodontidae,Epodonta lineata,2014,6,3
Moths,JR,1330,Erebidae,Spilarctia seriatopunctata,2014,5,1
Moths,JR,1330,Erebidae,Spilarctia seriatopunctata,2014,6,2
Moths,JR,1330,Erebidae,Zanclognatha fumosa,2014,6,1
Moths,JR,1330,Noctuidae,Cranionycta jankowskii,2014,6,4
Moths,JR,1330,Noctuidae,Cranionycta jankowskii,2014,8,1
Moths,JR,1330,Drepanidae,Agnidra scabiosa,2014,6,4
Moths,JR,1330,Geometridae,Abraxas latifasciata,2014,6,2
Moths,JR,1330,Geometridae,Photoscotosia lucicolens,2014,6,1
Moths,JR,1330,Noctuidae,Craniophora praeclara,2014,8,3
Moths,JR,1330,Geometridae,Alcis angulifera,2014,6,33
Moths,JR,1330,Geometridae,Alcis angulifera,2014,9,43
Moths,JR,1330,Geometridae,Eustroma melancholicum,2014,6,3
Moths,JR,1330,Geometridae,Eustroma melancholicum,2014,8,1
Moths,JR,1330,Geometridae,Synegia hadassa,2014,7,4
Moths,JR,1330,Geometridae,Synegia hadassa,2014,8,1
Moths,JR,1330,Sphingidae,Acosmeryx naga,2014,6,2
Moths,JR,1330,Notodontidae,Fusapteryx ladislai,2014,7,1
Moths,JR,1330,Notodontidae,Fusapteryx ladislai,2014,8,1
Moths,JR,1330,Noctuidae,Euplexia koreaeplexia,2014,6,2
Moths,JR,1330,Noctuidae,Xanthia tigrina,2014,10,1
Moths,JR,1330,Geometridae,Idiotephria evanescens,2014,5,1
Moths,JR,1330,Drepanidae,Nordstroemia japonica,2014,7,4
Moths,JR,1330,Drepanidae,Nordstroemia japonica,2014,9,1
Moths,JR,1330,Noctuidae,Cosmia moderata,2014,8,3
Moths,JR,1330,Geometridae,Hysterura declinans,2014,6,1
Moths,JR,1330,Geometridae,Lomographa temerata,2014,6,15
Moths,JR,1330,Notodontidae,Leucodonta bicoloria,2014,6,2
Moths,JR,1330,Geometridae,Pseuderannis lomozemia,2014,5,2
Moths,JR,1330,Geometridae,Garaeus mirandus,2014,6,2
Moths,JR,1330,Geometridae,Garaeus mirandus,2014,8,1
Moths,JR,1330,Geometridae,Parectropis extersaria,2014,6,13
Moths,JR,1330,Geometridae,Parectropis extersaria,2014,7,2
Moths,JR,1330,Noctuidae,Gerbathodes paupera,2014,6,1
Moths,JR,1330,Notodontidae,Urodonta viridimixta,2014,6,1
Moths,JR,1330,Geometridae,Asthena nymphaeata,2014,6,6
Moths,JR,1330,Noctuidae,Athetis albisignata,2014,8,2
Moths,JR,1330,Geometridae,Trichopteryx grisearia,2014,5,1
Moths,JR,1330,Geometridae,Geometra dieckmanni,2014,6,6
Moths,JR,319,Geometridae,Eupithecia sp,2013,9,1
Moths,JR,319,Erebidae,Herita belinda,2013,10,1
Moths,JR,319,Noctuidae,Daseochaeta viridis,2013,10,4
Moths,JR,319,Noctuidae,Daseochaeta viridis,2014,10,3
Moths,JR,319,Noctuidae,Athetis lapidea,2013,8,16
Moths,JR,319,Noctuidae,Athetis lapidea,2014,6,2
Moths,JR,319,Noctuidae,Athetis gluteosa,2013,6,2
Moths,JR,319,Noctuidae,Athetis gluteosa,2014,8,1
Moths,JR,319,Erebidae,Eilema japonica,2013,8,2
Moths,JR,319,Erebidae,Eilema japonica,2014,8,2
Moths,JR,319,Geometridae,Scopula modicaria,2014,6,1
Moths,JR,319,Geometridae,Dindica virescens,2014,5,1
Moths,JR,319,Geometridae,Fascellina chromataria,2014,8,1
Moths,JR,319,Notodontidae,Gangarides dharma,2014,6,1
Moths,JR,319,Erebidae,Neocifuna jankowskii,2013,8,1
Moths,JR,319,Erebidae,Lygephila vulcanea,2013,9,7
Moths,JR,319,Erebidae,Herminia tarsicrinalis,2013,9,1
Moths,JR,319,Geometridae,Rhinoprora obscura,2014,6,1
Moths,JR,319,Erebidae,Hadennia incongruens,2013,9,1
Moths,JR,319,Erebidae,Hadennia incongruens,2014,6,2
Moths,JR,319,Epiplemidae,Epiplema plagifera,2013,5,1
Moths,JR,319,Epiplemidae,Epiplema plagifera,2013,5,1
Moths,JR,319,Epiplemidae,Epiplema plagifera,2013,6,1
Moths,JR,319,Epiplemidae,Epiplema plagifera,2014,5,2
Moths,JR,319,Noctuidae,Gelastocera exusta,2013,7,1
Moths,JR,319,Erebidae,Sinarella nigrisigna,2014,9,2
Moths,JR,319,Notodontidae,Lophocosma atriplaga,2013,7,1
Moths,JR,319,Noctuidae,Condica fuliginosa,2014,7,1
Moths,JR,319,Erebidae,Pida niphonis,2014,8,1
Moths,JR,319,Notodontidae,Peridea gigantea,2013,7,1
Moths,JR,319,Notodontidae,Peridea gigantea,2014,7,1
Moths,JR,319,Erebidae,Mocis annetta,2013,7,1
Moths,JR,319,Geometridae,Ninodes watanabei,2013,8,1
Moths,JR,319,Geometridae,Ourapteryx koreana,2013,10,2
Moths,JR,319,Geometridae,Ourapteryx koreana,2014,9,10
Moths,JR,319,Geometridae,Cleora insolita,2014,5,2
Moths,JR,319,Drepanidae,Callidrepana patrana,2014,5,1
Moths,JR,319,Geometridae,Idaea trisetata,2014,8,2
Moths,JR,319,Erebidae,Stenograpta stenoptera,2013,7,1
Moths,JR,319,Noctuidae,Amphipyra livida,2013,10,1
Moths,JR,319,Erebidae,Euproctis pulverea,2013,7,1
Moths,JR,319,Erebidae,Euproctis pulverea,2013,8,1
Moths,JR,319,Erebidae,Paragabara flavomacula,2014,8,1
Moths,JR,319,Noctuidae,Telorta edentata,2013,10,1
Moths,JR,319,Limacodidae,Microleon longipalpis,2013,7,2
Moths,JR,319,Noctuidae,Lophoruza pulcherrima,2014,6,1
Moths,JR,319,Noctuidae,Lophoruza pulcherrima,2014,8,1
Moths,JR,319,Geometridae,Pylargosceles steganioides,2013,7,1
Moths,JR,319,Geometridae,Pareclipsis gracilis,2013,7,3
Moths,JR,319,Geometridae,Pareclipsis gracilis,2013,8,1
Moths,JR,319,Geometridae,Pareclipsis gracilis,2013,9,5
Moths,JR,319,Geometridae,Pareclipsis gracilis,2013,10,2
Moths,JR,319,Geometridae,Pareclipsis gracilis,2014,5,1
Moths,JR,319,Geometridae,Ectropis crepuscularia,2013,8,2
Moths,JR,319,Geometridae,Ectropis crepuscularia,2013,9,1
Moths,JR,319,Noctuidae,Iscadia uniformis,2014,5,1
Moths,JR,319,Noctuidae,Iscadia uniformis,2014,5,1
Moths,JR,319,Erebidae,Calliteara nachiensis,2013,8,1
Moths,JR,319,Geometridae,Scoupla nupta,2013,6,5
Moths,JR,319,Geometridae,Scopula epiorrhoe,2013,5,1
Moths,JR,319,Geometridae,Scopula epiorrhoe,2013,5,1
Moths,JR,319,Geometridae,Scopula ignobilis,2013,7,1
Moths,JR,319,Erebidae,Hydrillodes morosa,2013,5,1
Moths,JR,319,Erebidae,Hydrillodes morosa,2013,5,1
Moths,JR,319,Erebidae,Hydrillodes morosa,2013,7,4
Moths,JR,319,Erebidae,Hydrillodes morosa,2014,5,1
Moths,JR,319,Geometridae,Duliophyle agitata,2014,8,3
Moths,JR,319,Drepanidae,Tethea ampliata,2014,6,1
Moths,JR,319,Geometridae,Hypomecis punctinalis,2014,5,1
Moths,JR,319,Erebidae,Diomea discisigna,2014,6,1
Moths,JR,319,Erebidae,Diomea discisigna,2014,8,2
Moths,JR,319,Geometridae,Scopula confusa,2014,8,1
Moths,JR,319,Geometridae,Comibaena amoenaria,2013,9,1
Moths,JR,319,Geometridae,Comibaena amoenaria,2014,6,1
Moths,JR,319,Drepanidae,Oreta pulchripes,2013,8,1
Moths,JR,319,Drepanidae,Oreta pulchripes,2013,9,7
Moths,JR,319,Erebidae,Paracolax contigua,2014,6,1
Moths,JR,319,Erebidae,Eilema deplana,2014,8,6
Moths,JR,319,Limacodidae,Monema flavescens,2014,7,1
Moths,JR,319,Geometridae,Lobogonodes erectaria,2013,6,1
Moths,JR,319,Geometridae,Orthocabera sericea,2013,8,1
Moths,JR,319,Geometridae,Orthocabera sericea,2013,9,6
Moths,JR,319,Geometridae,Orthocabera sericea,2014,8,1
Moths,JR,319,Notodontidae,Neodrymonia delia,2014,6,5
Moths,JR,319,Geometridae,Synegia limitatoides,2013,7,2
Moths,JR,319,Geometridae,Synegia limitatoides,2013,8,2
Moths,JR,319,Geometridae,Synegia limitatoides,2014,7,1
Moths,JR,319,Geometridae,Synegia limitatoides,2014,8,2
Moths,JR,319,Geometridae,Duliophyle majuscularia,2013,9,1
Moths,JR,319,Erebidae,Paragona inchoata,2013,9,1
Moths,JR,319,Lasiocampidae,Paralebeda plagiata,2014,7,1
Moths,JR,319,Erebidae,Rivula inconspicua,2013,5,1
Moths,JR,319,Erebidae,Rivula inconspicua,2013,5,1
Moths,JR,319,Geometridae,Rikiosatoa grisea,2013,5,1
Moths,JR,319,Geometridae,Rikiosatoa grisea,2013,5,1
Moths,JR,319,Geometridae,Rikiosatoa grisea,2013,6,3
Moths,JR,319,Geometridae,Rikiosatoa grisea,2013,8,3
Moths,JR,319,Geometridae,Rikiosatoa grisea,2013,9,5
Moths,JR,319,Geometridae,Rikiosatoa grisea,2014,6,1
Moths,JR,319,Geometridae,Rikiosatoa grisea,2014,9,4
Moths,JR,319,Geometridae,Rhynchobapta cervinaria,2014,5,1
Moths,JR,319,Geometridae,Jodis lactearia,2013,8,1
Moths,JR,319,Geometridae,Chiasmia defixaria,2014,6,1
Moths,JR,319,Geometridae,Chiasmia defixaria,2013,7,3
Moths,JR,319,Geometridae,Endropiodes indictinarius,2013,7,1
Moths,JR,319,Geometridae,Endropiodes indictinarius,2014,5,1
Moths,JR,319,Notodontidae,Cnethodonta grisescens,2013,5,1
Moths,JR,319,Notodontidae,Cnethodonta grisescens,2013,5,1
Moths,JR,319,Notodontidae,Cnethodonta grisescens,2014,7,1
Moths,JR,319,Limacodidae,Latoia sinica,2013,8,1
Moths,JR,319,Limacodidae,Latoia sinica,2014,6,1
Moths,JR,319,Geometridae,Arichanna melanaria,2013,6,4
Moths,JR,319,Geometridae,Chloroclystis subcinctata,2014,10,1
Moths,JR,319,Erebidae,Micreremites pyraloides,2013,9,1
Moths,JR,319,Erebidae,Micreremites pyraloides,2014,10,1
Moths,JR,319,Geometridae,Ecliptopera capitata,2014,5,1
Moths,JR,319,Geometridae,Plagodis pulveraria,2013,8,5
Moths,JR,319,Geometridae,Plagodis pulveraria,2013,9,2
Moths,JR,319,Drepanidae,Ditrigona komarovi,2014,6,1
Moths,JR,319,Geometridae,Menophra senilis,2014,5,2
Moths,JR,319,Geometridae,Myrteta angelica,2014,9,1
Moths,JR,319,Geometridae,Comibaena procumbaria,2013,7,1
Moths,JR,319,Geometridae,Comibaena procumbaria,2013,8,1
Moths,JR,319,Geometridae,Idaea effusaria,2014,6,2
Moths,JR,319,Drepanidae,Sabra harpagula,2013,8,1
Moths,JR,319,Sphingidae,Kentochrysalia streckeri,2014,5,7
Moths,JR,319,Sphingidae,Kentochrysalia streckeri,2014,6,1
Moths,JR,319,Sphingidae,Kentochrysalia streckeri,2014,7,1
Moths,JR,319,Sphingidae,Kentochrysalia streckeri,2013,5,1
Moths,JR,319,Sphingidae,Kentochrysalia streckeri,2013,5,1
Moths,JR,319,Sphingidae,Kentochrysalia streckeri,2013,7,9
Moths,JR,319,Sphingidae,Dolbina tancrei,2013,6,1
Moths,JR,319,Geometridae,Scopula floslactata,2014,5,2
Moths,JR,319,Geometridae,Scopula floslactata,2014,8,5
Moths,JR,319,Noctuidae,Kumasia kumaso,2013,8,1
Moths,JR,319,Noctuidae,Kumasia kumaso,2013,9,1
Moths,JR,319,Noctuidae,Kumasia kumaso,2014,5,1
Moths,JR,319,Geometridae,Ramobia mediodivisa,2013,10,22
Moths,JR,319,Noctuidae,Eucarta fasciata,2014,8,1
Moths,JR,319,Geometridae,Heterothera postalbida,2014,5,3
Moths,JR,319,Noctuidae,Naranga aenescens,2014,7,1
Moths,JR,319,Noctuidae,Naranga aenescens,2014,8,5
Moths,JR,319,Erebidae,Pangrapta lunulata,2014,6,1
Moths,JR,319,Erebidae,Pangrapta lunulata,2014,8,1
Moths,JR,319,Erebidae,Hypena nigrobasalis,2013,6,1
Moths,JR,319,Erebidae,Idia curvipalpis,2013,8,1
Moths,JR,319,Noctuidae,Neustrotia noloides,2014,8,1
Moths,JR,319,Erebidae,Catocala dula,2013,7,4
Moths,JR,319,Erebidae,Catocala dula,2013,9,1
Moths,JR,319,Erebidae,Catocala dula,2014,7,1
Moths,JR,319,Erebidae,Gonepatica opalina,2014,6,3
Moths,JR,319,Noctuidae,Siglophora sanguinolenta,2014,8,1
Moths,JR,319,Erebidae,Cyana hamata,2014,7,1
Moths,JR,319,Erebidae,Catocala jonasii,2013,9,1
Moths,JR,319,Erebidae,Catocala jonasii,2014,7,1
Moths,JR,319,Geometridae,Chiasmia hebesata,2014,8,1
Moths,JR,319,Geometridae,Xerodes rufescentaria,2013,5,2
Moths,JR,319,Geometridae,Xerodes rufescentaria,2013,5,2
Moths,JR,319,Geometridae,Xerodes rufescentaria,2014,5,1
Moths,JR,319,Noctuidae,Panthea coenobita,2013,8,1
Moths,JR,319,Lasiocampidae,Dendrolimus superans,2013,6,1
Moths,JR,319,Lasiocampidae,Dendrolimus superans,2013,8,1
Moths,JR,319,Lasiocampidae,Dendrolimus superans,2014,6,6
Moths,JR,319,Erebidae,Bertula bistrigata,2014,6,1
Moths,JR,319,Noctuidae,Koyaga falsa,2013,6,1
Moths,JR,319,Erebidae,Edessena hamada,2013,8,1
Moths,JR,319,Erebidae,Edessena hamada,2014,7,1
Moths,JR,319,Geometridae,Lomographa bimaculata,2014,6,1
Moths,JR,319,Erebidae,Leiostola mollis,2014,6,2
Moths,JR,319,Erebidae,Leiostola mollis,2014,7,1
Moths,JR,319,Erebidae,Leiostola mollis,2014,8,2
Moths,JR,319,Noctuidae,Neustrotia rectilineata,2013,6,1
Moths,JR,319,Erebidae,Agylla collitoides,2013,6,1
Moths,JR,319,Noctuidae,Iragaodes nobilis,2013,8,1
Moths,JR,319,Erebidae,Stenbergmania albomaculali,2014,6,1
Moths,JR,319,Erebidae,Stenbergmania albomaculali,2014,8,2
Moths,JR,319,Noctuidae,Protodeltote maculana,2013,6,5
Moths,JR,319,Erebidae,Lophomilia polybapta,2013,9,1
Moths,JR,319,Noctuidae,Niphonyx segregata,2013,6,1
Moths,JR,319,Noctuidae,Niphonyx segregata,2014,7,1
Moths,JR,319,Notodontidae,Quadricalcarifera subgeneris,2013,7,1
Moths,JR,319,Notodontidae,Quadricalcarifera subgeneris,2013,8,4
Moths,JR,319,Notodontidae,Quadricalcarifera subgeneris,2014,6,1
Moths,JR,319,Geometridae,Idaea biselata,2013,6,1
Moths,JR,319,Geometridae,Idaea biselata,2013,8,2
Moths,JR,319,Geometridae,Idaea biselata,2014,6,1
Moths,JR,319,Geometridae,Idaea biselata,2014,9,2
Moths,JR,319,Geometridae,Ourapteryx nivea,2013,9,1
Moths,JR,319,Erebidae,Paracolax fascialis,2014,6,1
Moths,JR,319,Erebidae,Hemipsectra fallax,2014,8,1
Moths,JR,319,Noctuidae,Macdunnoughia purissima,2013,7,1
Moths,JR,319,Notodontidae,Spatalia doerriesi,2014,6,1
